id,reference,hypothesis,BLEU,chrF++
1729,مثال کے طور پر ہر سال شمالی کیرو لائنا میں بینیٹ اسکول کے طلباء ریاست کی راجدھانی تک کے اپنے سفر کے لئے ایک ویب سائٹ ڈیزائن کرتے ہیں ہر سال ویب سائٹ کو از سر نو تشکیل دیا جاتا ہے لیکن پرانے ورژن کو اسکریپ بک کے طور کام کرنے کے لئے آن لائن رکھا جاتا ہے,مثال کے طور پر، ہر سال شمالی کیرولائنا میں بینٹ اسکول کے طلباء ریاست کے دارالحکومت کے سفر کے بارے میں ایک ویب سائٹ ڈیزائن کرتے ہیں، ہر سال ویب سائٹ کو دوبارہ تیار کیا جاتا ہے، لیکن پرانے ورژن آن لائن رکھے جاتے ہیں تاکہ ایک سکریپ بک کے طور پر کام کریں.,26.8495,61.9252
1858,ڈینیئل لینٹیگنے اس بیماری پر اقوامِ متحدہ کے ایک ماہر نے بیان دیا کہ یہ پھیلاؤ ممکنہ طور پر امن قائم کرنے والے افراد کے باعث ہُوا ہے,اقوام متحدہ کے اس مرض کے ماہر ڈینیئل لانتگی نے کہا کہ یہ وبا ممکنہ طور پر امن کاروں کی وجہ سے پھیل گئی ہے۔,12.7584,34.7529
1897,شمال میں یہ علاقہ ساحل نے اور جنوب اور مغرب میں بحر اوقیانوس نے گھیر رکھا ہے,شمال میں ، یہ علاقہ صحیل اور جنوب اور مغرب میں بحر اوقیانوس سے گھرا ہوا ہے۔,41.8968,63.1271
1953,بعد میں اسے کیمبریج کے ایڈن بروکس ہاسپیٹل میں منتقل کر دیا گیا,اس کے بعد انہیں کیمبرج کے ایڈن بروکس ہسپتال منتقل کر دیا گیا تھا۔,26.5848,54.0091
1740,پرامڈ ساؤنڈ اور لائٹ شو بچوں کیلئے اس علاقے میں دلچسپ چیزوں میں سے ایک ہے,اہرام کا ساؤنڈ اینڈ لائٹ شو بچوں کے لئے اس علاقے میں سب سے دلچسپ چیزوں میں سے ایک ہے۔,30.1434,69.2865
1717,زیر آب ٹوپولوجی کی وجہ سے واپسی کی رفتار چند گہرے سیکشن پرمرکوز ہوتی ہے اور گہرے پانی میں تیز کرنٹ پیدا ہوسکتا ہے,پانی کے نیچے کی ٹوپولوجی کی وجہ سے ، واپسی کا بہاؤ کچھ گہرے حصوں پر مرکوز ہوتا ہے اور گہرے پانی میں ایک تیز بہاؤ تشکیل دے سکتا ہے۔,21.3439,49.2711
1987,حادثہ اونچی پہاڑیوں کے بیچ پیش آیا اور مانا جاتا ہے کہ دشمنوں کی طرف سے کی گئی گولی باری کا نتیجہ ہے,حادثے پہاڑی علاقے میں اعلی واقع ہوا اور خیال کیا جاتا ہے کہ دشمن کی آگ کا نتیجہ تھا.,8.3903,30.9974
1990,بلاگ طلبہ کی تحریری قابلیت کوبھی بہتر بنا سکتے ہیں طلبہ اپنی بلاگ نویسی کی شروعات گرامر اور اسپلنگ کی غلطیوں سے کرتے ہیں سر انجام بلاگ خوانوں کی جماعت اسے درست کر دیتی ہے,بلاگ بھی طالب علموں کی تحریر کو بہتر بنانے میں مدد کرسکتے ہیں، جبکہ طالب علموں کو اکثر ان کے بلاگ کے تجربے کو گندا گرامر اور ہجے کے ساتھ شروع ہوتا ہے، سامعین کی موجودگی عام طور پر اس کو تبدیل کرتی ہے.,2.2996,27.1471
2005,لیکن ان چڑیوں کی نسبت سے بہت سی باتیں جو ڈایناسور جیسی لگتی ہیں,پرندوں کے بارے میں بہت سی چیزیں ہیں جو اب بھی ڈایناسور کی طرح نظر آتی ہیں۔,6.0196,29.9199
1678,اولیور سیکس نے اپنے اخبار دی پریزیڈنٹ اسپیچ میں اشارہ دیا کہ ایسے افراد جو دماغ میں نقص ہونے کی وجہ سے بات چیت سمجھنے کے قابل نہیں ہوتے ہیں وہ کیسے اخلاص کا درست طریقے سے اندازہ لگانے کے قابل ہیں,اولیور ساکس نے اپنے مقالے 'دی پریزیڈنٹ کی تقریر' میں بتایا کہ دماغ کے نقصان کی وجہ سے تقریر کو سمجھنے میں ناکام افراد اس کے باوجود صداقت کا درست اندازہ لگانے کے قابل ہیں۔,11.0701,41.3501
1701,بکریوں کو غالباً سب سے پہلے ایران کے زغروز پہاڑوں میں قریباً 10،000 سال پہلے گھروں میں پالا گیا۔,ایسا لگتا ہے کہ ایران کے زگروس پہاڑوں میں تقریباً دس ہزار سال پہلے بکریوں کو پہلی بار گھریلو بنایا گیا تھا۔,6.9089,39.0661
2001,مسافروں کو پُر زور نصیحت کی جاتی ہے کہ وہ اپنے منطقہ کو لاحق ہونے والے شدید موسم کے خطرہ سے با خبر رہیں جو ان کے سفر کے پلان کو متاثر کر سکتا ہے,مسافروں کو سختی سے مشورہ دیا جاتا ہے کہ وہ کسی بھی شدید موسم کے خطرے سے آگاہ ہوں جو ان کے علاقے کو متاثر کرتا ہے کیونکہ وہ کسی بھی سفر کے منصوبوں کو متاثر کرسکتے ہیں۔,10.8221,42.2451
1710,پچھلے ہفتے ایم ای ٹی آئی نے اعلان کیا کہ ایپل نے اسے اوورہیٹنگ یعنی زیادہ گرمی کے 34 واقعات سے آگاہ کیا تھا جسے کمپنی نے غیر سنجیدہ قرار دیا,"""پچھلے ہفتے ، ایمیٹی نے اعلان کیا کہ ایپل نے اسے 34 اضافی """"سخت"""" واقعات کے بارے میں آگاہ کیا ہے ، جسے کمپنی نے """"غیر سنگین"""" کہا ہے۔""",21.6288,46.3662
1975,ویٹکن سٹی کی آبادی تقریباً 800 ہے یہ دینا کا سب سے چھوٹا آزاد ملک ہے جس کی آبادی کمترین ہے,ویٹیکن سٹی کی آبادی تقریباً آٹھ سو ہے۔ یہ دنیا کا سب سے چھوٹا آزاد ملک ہے اور اس کی آبادی,42.9764,63.2093
1720,ہاٹ چاکلیٹ بلجین معیار کی ہے فروٹ جوس مہنگا ہے لیکن خوب ہے,گرم چاکلیٹ بیلجئیم کے معیارات کے مطابق ہے۔ پھلوں کا رس مہنگا ہے لیکن بہترین ہے۔,9.7824,36.7547
1723,ہاربر پیرل بندرگاہ 1889 میں ایک بدنام زمانہ بحری معرکہ آرائی کا مقام تھا جب جرمنی، امریکہ اور برطانیہ کے سات جہازوں نے بندرگاہ چھوڑنے سے انکار کردیا۔,یہ بندرگاہ ایک بدنام زمانہ بحری تصادم کا مقام تھی جب جرمنی ، امریکہ اور برطانیہ کے سات بحری جہازوں نے بندرگاہ چھوڑنے سے انکار کردیا تھا۔,40.6505,68.2127
1769,مصریوں کے ذریعے تیسری صدی قبل مسیح میں بنایا گیا عظیم اہرام کئی ایک وسیع اہرام کی عمارتوں میں سے ایک ہے جو مردہ فرعون کے احترام میں تعمیر کی گئیں,مصر کے لوگوں نے تیسری صدی قبل مسیح میں تعمیر کیا ، عظیم اہرام بہت سے بڑے اہرام ڈھانچے میں سے ایک ہے جو مردہ فرعون کے اعزاز میں تعمیر کیا گیا تھا۔,35.9370,54.9669
1794,ایک تہذیب وہ واحد ثقافت ہے جو افراد کے ایک مخصوص گروہ مشترکہ طور پر اپناتے ہیں جو تعاون کرنے والے انداز میں رہتے اور کام کرتے ہیں ایک معاشرہ,ایک تہذیب ایک منفرد ثقافت ہے جو لوگوں کے ایک اہم بڑے گروپ کے ذریعہ شیئر کی جاتی ہے جو ایک معاشرے میں تعاون سے رہتے اور کام کرتے ہیں۔,14.7934,41.7984
1855,شیر کے گروہ زیادہ تر بھیڑیوں یا کتوں کے گروہوں کی طرح کام کرتے ہیں، حیرت کی بات ہے کہ جانوروں کے رویے شیروں سے ملتے جلتے ہیں لیکن دوسری بڑی بلیوں سے نہیں، اور یہ بھی کہ اپنے شکار کے لئے بہت مہلک ہوتے ہیں۔,شیر کے شکار کرنے والے جانور بھیڑیوں یا کتوں کی طرح کام کرتے ہیں۔ جانور حیرت انگیز طور پر شیر کی طرح ہوتے ہیں لیکن دوسرے بڑے بلیوں کی طرح نہیں ہوتے ہیں۔ اور اپنے شکار کے لئے بھی بہت مہلک ہوتے ہیں۔,20.2257,49.4041
1882,امریکہ میں کئی ایک فیڈرل سروس اکیڈمیاں بھی ہیں جہاں یو ایس ملٹری کے ان کمیشنڈ افسروں کو تربیت دی جاتی ہے جو وہاں سے بیچلر کی ڈگری لے کر فارغ ہوتے ہیں,سائنسدانوں کو یہ سمجھنے کی امید ہے کہ سیارے کیسے بنتے ہیں، خاص طور پر زمین کی تشکیل کیسے ہوتی ہے جب سے دومکیت بہت پہلے زمین سے ٹکرا گئے۔,1.5887,16.0757
1890,دور دراز علاقوں میں بیشتر جدید تحقیقی دوربین کی ماحول دوست حالات کے ساتھ زبردست سہولیات موجود ہیں,زیادہ تر جدید تحقیقی دوربینیں ماحول کی سازگار حالت کے ساتھ دور دراز علاقوں میں بہت بڑی سہولیات ہیں۔,18.5438,54.8476
1849,اگر آپ نے فلم نیشنل ٹریژر دیکھی ہے تو آپ کو گمان ہو گا کہ اعلانِ آزادی کے پشت پر ایک خزانے کا نقشہ لکھا گیا تھا,اگر آپ نے فلم نیشنل ٹریزر دیکھی ہے تو آپ کو لگتا ہے کہ آزادی کے اعلان کے پیچھے ایک خزانہ کا نقشہ لکھا گیا ہے۔,37.9063,60.9149
1893,سندربن دنیا کا سب سے بڑا ساحلی مینگروو بیلٹ ہے، جو ساحلی علاقے سے بنگلادیشی اور ہندوستان کے دور افتادہ پسماندہ علاقے میں 80 کیلو میٹر 50 میل تک پھیلا ہوا ہے۔,سنڈربن دنیا کی سب سے بڑی ساحلی منگرو بیلٹ ہے جو ساحل سے بنگلہ دیشی اور ہندوستانی اندرونی علاقوں میں 80 کلومیٹر 50 میل تک پھیلی ہوئی ہے۔,7.5316,46.5745
1667,عام بات کریں، تو اپنے سابق ساتھیوں کی قیادت کرتے وقت منیجروں میں دو رویے ابھر سکتے ہیں ۔تصویر کا ایک رخ یہ ہے کہ وہ لڑکوں یا لڑکیوں میں سے ایک بنے رہنے کی کوشش کر رہا ہے۔,عام طور پر ، دو طرز عمل سامنے آسکتے ہیں جیسے ہی مینیجرز اپنے سابقہ ساتھیوں کی قیادت کرنا شروع کرتے ہیں۔ سپیکٹرم کا ایک اختتام لڑکوں یا لڑکیوں میں سے ایک رہنے کی کوشش کر رہا ہے۔,29.7627,52.3923
1814,ہائڈروجن برق پارے وہ پروٹون ہیں جن کے الیکٹرون انہیں الگ کرتے ہیں چونکہ ہائڈروجن ایٹمز میں ایک پروٹون اور ایک الیکٹرون پر مشتمل ہوتے ہیں۔,ہائیڈروجن آئن پروٹون ہیں جن کے الیکٹران ان سے چھین لئے جاتے ہیں، کیونکہ ہائیڈروجن ایٹم ایک پروٹون اور ایک الیکٹران پر مشتمل ہوتے ہیں۔,27.1786,56.9060
1893,سندربن دنیا کا سب سے بڑا ساحلی مینگروو بیلٹ ہے، جو ساحلی علاقے سے بنگلادیشی اور ہندوستان کے دور افتادہ پسماندہ علاقے میں 80 کیلو میٹر 50 میل تک پھیلا ہوا ہے۔,سنڈربن دنیا کی سب سے بڑی ساحلی مینگروو بیلٹ ہے جو ساحل سے بنگلہ دیشی اور ہندوستانی اندرونی علاقوں میں 80 کلومیٹر 50 میل تک پھیلی ہوئی ہے۔,10.0846,51.2363
1999,1960 کی پوری دہائی میں بریزیزنسکی نے جون ایف کینیڈی کے لیے بطور مشیر اور پھر لنڈن بی جونسن کی انتظامیہ کے لیے کام کیا,انیس سو ساٹھ کی دہائی کے دوران ، بریزینسکی نے لنڈن بی جانسن انتظامیہ میں جان ایف کینیڈی کے لئے اس کے مشیر کی حیثیت سے کام کیا۔,8.0853,42.1481
1722,53سالہ کومو نے اپنی گورنری اس سال شروع کیا تھا اور ہم جنس پرستوں کی شادی کو قانونی حیثیت دینے والے بل پر گزشتہ مہینہ دستخط کیا تھا,53 سالہ کوومو نے اس سال کے اوائل میں گورنر کی حیثیت سے کام شروع کیا اور پچھلے مہینے ایک ہی جنس کی شادی کو قانونی بنانے والے بل پر دستخط کیے۔,14.0468,48.0626
1830,حکمران جماعت، ساوتھ ویسٹ افریقہ پیپلز آرگنائزیشن، ایس ڈبلیو اے پی او نے بھی پارلیمانی الیکشنز میں اپنی اکثرییت برقرار رکھی۔,حکمران پارٹی ، ساؤتھ ویسٹ افریقہ پیپلز آرگنائزیشن نے بھی پارلیمانی انتخابات میں اکثریت برقرار رکھی۔,13.4572,53.7253
1841,اوپر صاف خوبصورت آسمان اور آس پاس کی بہت سی پہاڑیوں کے علاوہ کچھ بھی نظر نہیں آتا تھا اس دنیا کے بارے میں غار سے بہت ہی کم دیکھا یا سنا جاسکتا تھا,اس کے اوپر صاف اور خوبصورت آسمان اور اس کے ارد گرد کے بہت سے پہاڑوں کے علاوہ کچھ بھی نہیں دیکھا جا سکتا ہے، اس دنیا کا بہت کم حصہ غار کے اندر سے دیکھا یا سنا جا سکتا ہے.,12.9521,50.9959
1866,سب سے پہلے زیادہ تر سوار سواری کے ایسے جوتے پہنتے ہیں جس میں لمبی ایڑھی ہو ہموار ہو کافی تنگ ہو اور تنہا ہو,سب سے پہلے، زیادہ تر سواروں کو ایک ہیل اور ایک ہموار، کافی تنگ sole کے ساتھ سوار جوتے پہننے.,5.9083,37.1920
1712,1966ء سے، سندربن ایک جنگلی حیات کی آماجگاہ رہی ہے اور یہ تخمینہ لگایا گیا ہے کہ اس علاقے میں اب 400 بنگالی چیتے اور 30،000 کے قریب چتکبرے ہرن موجود ہیں۔,سنہ 1966 سے سنڈربن ایک جنگلی حیات کی پناہ گاہ رہی ہے اور اس علاقے میں اب تقریباً چار سو رائل بنگال ٹائیگرز اور تیس ہزار داغدار ہرن موجود ہیں۔,21.3971,43.9166
1831,لٹوائس لیکس نیشنل پارک گھنے جنگلات سے گھرا ہے جِس میں بُنیادی طور پر سفیدے صنوبر اور چیڑ کے درخت ہیں اور اس کی خاص بات کوہی اور خُشکی سے گِھری نباتات کا امتزاج ہے,پلٹوائس لیکس نیشنل پارک بھاری جنگلات سے بھرا ہوا ہے ، بنیادی طور پر بک ، سپروس اور فر کے درختوں کے ساتھ ، اور الپائن اور بحیرہ روم کی نباتات کا مرکب ہے۔,7.3979,38.2812
1939,انقلاب کے بعد حرفتیں تمام مرد درخواست دہندگان کے لئے کھول دی گئی تھیں جس سے انتہائی پرامید اور کامیاب افراد کو کامیابی حاصل کرنے کا موقع ملا,انقلاب کے بعد بھی تمام مرد درخواست دہندگان کے لئے پیشے کھلے تھے جس سے سب سے زیادہ مہتواکانکشی اور کامیاب افراد کو کامیابی حاصل ہوئی۔,39.5436,57.4727
1941,ان جوڑوں کو اپنے بچّے کے لیے ایک ایڈاپشن پلان بنانے کا انتخاب کرنا پڑے گا,یہ جوڑے اپنے بچے کے لئے اپنانے کا منصوبہ بنانے کا انتخاب کرسکتے ہیں۔,10.4121,35.5929
1911,اسی طرح ایک شینگن ویزے کا حامل ہونے سے آپ کو ہر شینگن رکن ملک کے ویزے کے لیے علیحدہ علیحدہ درخواست دینے کی ضرورت نہیں اسطرح اس سے وقت پیسے اور کاغذی کاروائی کی بچت ہوتی ہے,اسی طرح ، شیگن ویزا حاصل کرنے سے آپ کو شیگن ممبر ممالک میں سے ہر ایک کے لئے ویزا کے لئے الگ الگ درخواست دینے کی ضرورت نہیں ہے۔ لہذا وقت ، پیسہ اور کاغذی کارروائی کی بچت کریں۔,16.0071,44.0700
1698,کائنات میں موجود ہر چیز مادے سے بنی ہے تمام مادے چھوٹے چھوٹے ذرات پر مشتمل ہیں جو ایٹمز کہلاتے ہیں,کائنات میں ہر چیز مادے سے بنی ہے۔ تمام مادہ چھوٹے چھوٹے ذرات سے بنا ہوا ہے جنہیں ایٹم کہا جاتا ہے۔,24.8734,51.9910
1750,یہ تحقیق پرندوں میں پروں کے ارتقاء کا ادراک بھی فراہم کرتی ہے,یہ دریافت پرندوں میں پنکھوں کے ارتقاء کے بارے میں بھی بصیرت فراہم کرتی ہے۔,9.7824,52.4176
1803,آپ کے ہاتھ پر موجود نمی بیرونی سطح کے خلاف ردعمل ظاہر کرے گی جس سے سنسناہٹ سی محسوس ہو گی اور ایک خول نما شئے بنا دے گی,آپ کے ہاتھوں پر نمی بیرونی تہوں کے ساتھ رد عمل کرے گا جو مضحکہ خیز محسوس کرے گا اور ایک قسم کا خول بنائے گا.,5.1947,31.7326
1792,اسے کیمیاء کی پی ایچ کہا جاتا ہے آپ سرخ گوبھی جوس کا استعمال کرتے ہوئے ایک انڈیکیٹر بناسکتے ہیں,اس کو کیمیکل پی ایچ کہا جاتا ہے۔ آپ سرخ گوبھی کے رس کا استعمال کرتے ہوئے ایک اشارہ بنا سکتے ہیں۔,32.4390,63.4269
1824,مصر کے وادی اموات میں واقع جیزہ پلیٹو، یا جیزہ نیکروپولیس میں متعدد اہرام جن میں اہرام عظیم سب سے بڑا ہے، متعدد چھوٹے مقبرے، متعدد معابد اور ابو الھول شامل ہے۔,مصر کے وادی مردہ میں واقع گیزہ پلیٹو یا گیزہ نیکروپولس میں کئی اہرام ہیں جن میں سے عظیم اہرام سب سے بڑا ہے۔ کئی قبریں ، کئی مندر اور عظیم اسفنکس۔,10.4266,38.4323
1941,ان جوڑوں کو اپنے بچّے کے لیے ایک ایڈاپشن پلان بنانے کا انتخاب کرنا پڑے گا,یہ جوڑے اپنے بچے کے لئے گود لینے کا منصوبہ بنانے کا انتخاب کرسکتے ہیں۔,10.3981,35.1869
1896,امریکی جمناسٹکس اور یو ایس او سی کا ایک ہی ہدف ہے جمناسٹکس اور دیگر کھیلوں کو ایتھلیٹوں کیلئے ممکنہ حد تک محفوظ بنانا تاکہ وہ اپنے خوابوں کو محفوظ مثبت اور با اختیار ماحول میں شرمندہ تعبیر کرسکیں,USA Gymnastics اور USOC کا ایک ہی مقصد ہے: جمناسٹکس اور دیگر کھیلوں کو ایک محفوظ ، مثبت اور بااختیار ماحول میں اپنے خوابوں کی پیروی کرنے کے لئے کھلاڑیوں کے لئے جتنا ممکن ہو سکے اتنا محفوظ بنانا۔,15.5910,47.5264
1955,ایم ایس ایک ایسی بیماری ہے جو مرکزی اعصابی نظام پر اثر کرتی ہے جو کہ دماغ ریڑھ کی ہڈی اور عصب بصری سے بنا ہے,MS ایک ایسی بیماری ہے جو مرکزی اعصابی نظام کو متاثر کرتی ہے، جو دماغ، ریڑھ کی ہڈی اور نظری اعصاب پر مشتمل ہے۔,37.7135,59.0865
1801,عمارتوں کی قطاریں جو ہانگ کانگ کی اسکائی لائن ترتیب دیتی ہیں ایک چمکتے ہوئے بار چارٹ کی صورت اختیار کر چکی ہیں جو وکٹوریہ ہاربر کے پانیوں کی موجودگی میں عیاں ہوتا ہے,عمارتوں کی پریڈ جو ہانگ کانگ کے اسکائی لائن کو بناتی ہے اس کی مثال ایک چمکدار بار چارٹ سے دی گئی ہے جو وکٹوریہ ہاربر کے پانیوں کی موجودگی سے واضح ہے۔,25.9354,49.7281
1846,اس لئے کہا جاتا ہے کہ اس شکل کا آسپیکٹ ریشیو سب سے سادہ مجموعی نمبر ریشیو حاصل کرنے کے لئے بارہ سے تقسیم دے کر 3:2 ہوتا ہے۔,اس فارمیٹ کا پہلو تناسب ، جو سادہ ترین پورے نمبر کا تناسب حاصل کرنے کے لئے بارہ سے تقسیم ہوتا ہے ، لہذا کہا جاتا ہے کہ تین سے دو ہے۔,28.4700,46.1242
1732,جس عہد میں یہ واقعات پیش آئے اسے عام طور پر 11ویں، 12ویں، اور 13ویں صدی 1000–1300عیسوی میں یوروپی تاریخ عہد کا قرون وسطی کہا جاتا ہے۔,اس دور کو عام طور پر اعلی قرون وسطی ، گیارہویں ، بارہویں اور تیرہویں صدی میں یورپی تاریخ کا دور کہا جاتا ہے۔,11.1505,37.1168
1969,یہ بیان کرتا ہے کہ رئیسی موضوع کا موثر ترین مقام لائنوں کا وہ تقاطع ہے جو عکس کو عمودی اور افقی طور سے تین حصوں منقسم کرتا ہے,یہ کہتا ہے کہ مرکزی موضوع کے لئے سب سے زیادہ مؤثر جگہ عمودی طور پر اور افقی طور پر تصویر کو تقسیم کرنے والی لائنوں کے چوراہے پر ہے.,6.9873,32.1708
1722,53سالہ کومو نے اپنی گورنری اس سال شروع کیا تھا اور ہم جنس پرستوں کی شادی کو قانونی حیثیت دینے والے بل پر گزشتہ مہینہ دستخط کیا تھا,53 سالہ کوومو نے اس سال کے اوائل میں اپنی گورنری شروع کی اور گزشتہ ماہ ایک بل پر دستخط کیے جس میں ہم جنس شادی کو قانونی قرار دیا گیا تھا۔,8.7677,48.8769
