id,reference,hypothesis,BLEU,chrF++
1855,సింహ గర్వం తోడేళ్ళు లేదా కుక్కల ప్యాక్ ల వలె సింహాలు కానీ ఇతర పెద్ద పిల్లులు కాదు ప్రవర్తనలో ఆశ్చర్యకరంగా పోలి ఉన్న జంతువులు ఇంకా వాటి వేట కొరకు చాలా ప్రాణాంతకంగా కూడా పనిచేస్తాయి,"సింహం ప్రైజ్ తోడేళ్ళు లేదా కుక్కల సమూహాల మాదిరిగానే పనిచేస్తుంది, జంతువుల ఆశ్చర్యకరంగా సింహాలకు సమానంగా ఉంటుంది, కానీ ఇతర పెద్ద పిల్లులు ప్రవర్తనలో కాదు మరియు వారి ఆహారం కోసం చాలా ప్రాణాంతకం.",13.5367,49.3039
1919,ఆఫ్రికాలోని కొన్ని చౌకైన మౌంటెన్ గొరిల్లా ట్రాకింగ్ తో పాటు నైరాగోంగో అగ్నిపర్వతాన్ని అధిరోహించడానికి ఈ నగరం స్థావరంగా ఉంది,ఆఫ్రికాలోని కొన్ని చౌకైన పర్వత గొరిల్లా అక్రమ రవాణాతో పాటు నైరాయిగాంగో అగ్నిపర్వతాన్ని అధిరోహించడానికి కూడా ఈ నగరం ఆధారం.,14.2478,58.9930
1711,ఈ సిద్ధాంతాలు కొంతమంది వ్యక్తులు వారు చేసే పనులను కోరుకునేలా చేస్తాయి మరియు వారి చుట్టుపక్కల జరిగే ఏ విషయాలు వారు కొన్నినిర్దిష్ట పనులను చేసేలా లేదా చేయకుండా చేస్తాయి అనే వాటి గురించి వివారిస్తాయి,"ఈ పేజీలో, వారు చేసే పనులను వారు కోరుకునే కొన్ని వ్యక్తుల గురించి మరియు వారి పర్యావరణంలో ఉన్న విషయాలు వాటిని కొన్ని పనులను చేయమని లేదా చేయకూడదని చేస్తుంది.",8.2515,39.6513
1685,ఉదాహరణకు ప్రపంచంలో అత్యంత సాధారణమైన స్థిర చిత్ర ఫోటోగ్రఫీ ఫార్మాట్ 35mm ఇది అనలాగ్ ఫిల్మ్ శకం ముగింపులో ప్రధాన చలన చిత్ర సైజు,"ఉదాహరణకు, ప్రపంచంలో అత్యంత సాధారణమైన స్టిల్ ఇమేజ్ ఫోటోగ్రఫీ ఫార్మాట్ 35 మిమీ, ఇది అనలాగ్ ఫిల్మ్ యుగం ముగింపులో ఆధిపత్య చిత్ర పరిమాణం.",13.9885,59.9547
1992,ప్రజాదరణ పొందిన వాడుకలో సఫారీ అనే పదం అద్భుతమైన ఆఫ్రికన్ వన్యమృగాలను చూడటానికి ముఖ్యంగా సవన్నా లో ఓవర్ ల్యాండ్ ప్రయాణాన్ని సూచిస్తుంది,సఫారి అనే పదం ముఖ్యంగా సావన్నాలో అద్భుతమైన ఆఫ్రికన్ వన్యప్రాణులను చూడటానికి భూమిపై ప్రయాణించడాన్ని సూచిస్తుంది.,7.3876,49.5670
2005,కానీ ఇప్పటికీ డైనోసార్ లాగా కనిపించే పక్షుల గురించి చాలా విషయాలు ఉన్నాయి,"కానీ దాని గురించి చాలా విషయాలు ఉన్నాయి, మంచు ఒక డైనోసార్ వంటి చూసారు.",21.4016,50.8889
1982,స్త్రీలు అసలు వైవాహిక స్థితితో సంబంధం లేకుండా ఏ మహిళా ప్రయాణికులైనా తాము వివాహం చేసుకున్నామని చెప్పడం మంచిది,మహిళలు: ఏ మహిళా ప్రయాణికులు వారు వాస్తవ వివాహ స్థితితో సంబంధం లేకుండా వివాహం చేసుకున్నారని చెప్పాలని సిఫార్సు చేయబడింది.,11.2038,52.4540
1674,కొన్ని ప్రాంతాల్లో ఒక నిమిషం పాటు నీటిని మరిసించడం మరికొన్ని నిమిషాల్లో కొన్ని నిమిషాలు అవసరం,"కొన్ని ప్రాంతాల్లో ఒక నిమిషం వేడినీరు సరిపోతుంది, మరికొన్నింటిలో కొన్ని నిమిషాలు అవసరం.",30.6615,61.0943
1952,ఎత్తైన అక్షాంశాల వద్ద లేదా పర్వత మార్గాలలో ప్రయాణించే ఎవరైనా హిమపాతము మంచు లేదా గడ్డకట్టించే ఉష్ణోగ్రత గురించి అలోచించి తమ ప్రయాణానాలను ప్లాన్ చేసుకోవాలి,"వేడి అక్షాంశాలలో లేదా పర్వత పాస్ లపై డ్రైవింగ్ చేయబోయే ఎవరైనా మంచు, మంచు లేదా చల్లని ఉష్ణోగ్రతల అవకాశాన్ని పరిగణనలోకి తీసుకోవాలి.",6.0545,32.1205
1752,ఫలితంగా 2 చేప జాతులు అంతరించిపోయాయి మరో 2 చేప జాతులు హంప్బ్యాక్ చబ్తో సహా అంతరించిపోతున్నాయి,"తత్ఫలితంగా, రెండు చేపల జాతులు అంతరించిపోయాయి మరియు రెండు ఇతర జాతులు అంతరించిపోయే ప్రమాదం ఉంది, వీటిలో హంప్బ్యాక్ చబ్ ఉంది.",4.8150,47.9936
1662,లోహమిశ్రమాలు ప్రాథమికంగా రెండు లేదా అంతకంటే ఎక్కువ లోహాల మిశ్రమం ఆవర్తన పట్టికలో చాలా అంశాలు ఉన్నాయని మర్చిపోవద్దు,మిశ్రమాలు ప్రాథమికంగా రెండు లేదా అంతకంటే ఎక్కువ లోహాల మిశ్రమం. కాలానుగుణ పట్టికలో అనేక అంశాలు ఉన్నాయని మర్చిపోకండి.,42.3118,73.5563
1790,"""అతని పని అటువంటి గుర్తింపు పొందిన నాణ్యత మరియు వివరాలతో కూడినది అతను ఫిలాటెలిస్టులలో చాలా తక్కువ ""కుటుంబసభ్యుని లాంటి"" వాళ్ళల్లో ఒకడు. అతని పనులను సేకరించడంలో మాత్రమే కొందరు ప్రత్యేకత కలిగి ఉన్నారు.","అతని పని చాలా గుర్తింపు పొందిన నాణ్యత మరియు వివరాలు, అతను ఫిలటెలిస్టులలో చాలా తక్కువ గృహ పేర్లలో ఒకడు - కొందరు అతని పనిని ఒంటరిగా సేకరించడంలో ప్రత్యేకత కలిగి ఉన్నారు.",20.1201,55.4424
1858,ఈ వ్యాధిపై ఐరాస నిపుణుడైన డానియెల్లె లాంటాగ్నే మాట్లాడుతూ ఈ విస్ఫోటనం శాంతికాముకుల వల్ల సంభవించి ఉంటుందని పేర్కొన్నారు,ఈ వ్యాధిపై ఐక్యరాజ్యసమితి నిపుణుడు డానియెల్ లాంటిగ్గి ఈ వ్యాప్తికి శాంతి పరిరక్షకులు కారణమని పేర్కొన్నారు.,6.8031,34.2437
1789,ఇతర నామినేషన్లలో ఉత్తమ చిత్రం దర్శకుడు సినిమాటోగ్రఫీ కాస్ట్యూమ్ డిజైన్ ఫిల్మ్ ఎడిటింగ్ ఒరిజినల్ స్కోర్ ప్రొడక్షన్ డిజైన్ సౌండ్ ఎడిటింగ్ సౌండ్ మిక్సింగ్ మరియు ఒరిజినల్ స్క్రీన్ ప్లే చేర్చబడి ఉన్నాయి,"ఇతర నామినేషన్లలో ఉత్తమ చిత్రం, దర్శకుడు, సినిమాటోగ్రఫీ, కాస్ట్యూమ్ డిజైన్, ఫిల్మ్ ఎడిటింగ్, ఒరిజినల్ స్కోర్, ప్రొడక్షన్ డిజైన్, సౌండ్ ఎడిటింగ్, సౌండ్ మిక్సింగ్ మరియు ఒరిజినల్ స్క్రీన్ ప్లే ఉన్నాయి.",30.1969,79.5470
1909,కేవలం కొన్ని స్వల్ప బేధాలు తప్ప కాల్పనిక బృందాలు కూడా సాంప్రదాయ బృందాల వంటి నైపుణ్యం కలిగి ఉంటాయి,"వర్చువల్ జట్లు సాంప్రదాయ జట్ల మాదిరిగానే అత్యుత్తమ ప్రమాణాలకు కట్టుబడి ఉంటాయి, కానీ సూక్ష్మ వ్యత్యాసాలు ఉన్నాయి.",3.1252,20.6598
1897,ఉత్తరాన ఈ ప్రాంతం సాహెల్ దక్షిణాన మరియు పశ్చిమాన అట్లాంటిక్ మహాసముద్రం ద్వారా సరిహద్దుగా ఉంది,"ఉత్తరాన, ఈ ప్రాంతం సహెల్ మరియు దక్షిణాన మరియు పశ్చిమాన అట్లాంటిక్ మహాసముద్రం ద్వారా సరిహద్దుగా ఉంది.",53.2801,85.6383
1680,బాగా గుండ్రంగా ఉండే అథ్లెట్ పులి ఎక్కగలదు బాగా లేకపోయినా ఈదడం ఎక్కువ దూరం దూకడం మరియు బలమైన మనిషి యొక్క శక్తితో ఐదు రెట్లు లాగడం,"బాగా రౌండ్ చేసిన అథ్లెట్, పులి ఎక్కగలదు, బాగా లేనప్పటికీ, ఈత కొట్టగలదు, గొప్ప దూరాలను దూకగలదు మరియు బలమైన మానవుడి కంటే ఐదు రెట్లు ఎక్కువ శక్తితో లాగగలదు.",5.5941,41.9099
1953,అతన్ని తర్వాత కేంబ్రిడ్జిలోని అడెన్ బ్రూక్స్ హాస్పిటల్ కు తరలించారు,తరువాత ఆయనను కేంబ్రిడ్జ్ లోని అడెన్ బ్రూక్స్ ఆసుపత్రికి తరలించారు.,10.5527,48.0905
1740,పిల్లల కోసం పిరమిడ్ సౌండ్ మరియు లైట్ షో ఈ ప్రాంతంలో అత్యంత ఆసక్తికరమైన విషయాల్లో ఒకటిగా ఉంది,పిరమిడ్ సౌండ్ అండ్ లైట్ షో ఈ ప్రాంతంలో పిల్లలకు అత్యంత ఆసక్తికరమైన విషయాలలో ఒకటి.,24.1956,64.3202
1717,అండర్ వాటర్ టోపాలజీ వల్ల రిటర్న్ ఫ్లో కొన్ని లోతైన సెక్షన్ ల వద్ద కేంద్రీకృతమై ఉంటుంది మరియు వేగంగా ప్రవహించే ప్రవాహం నుంచి లోతైన నీరు అక్కడ ఏర్పడుతుంది,"నీటి అడుగున టోపోలాజీ కారణంగా, తిరిగి ప్రవాహం కొన్ని లోతైన విభాగాలలో కేంద్రీకృతమై ఉంటుంది మరియు అక్కడ లోతైన నీటికి వేగవంతమైన ప్రవాహం ఏర్పడవచ్చు.",9.1199,39.6013
1987,ఈ ప్రమాదం ఎత్తుగా ఉన్న పర్వత భూభాగంలో జరిగిందని ఇంకా శత్రువులు రాజేసిన అగ్ని ఫలితంగా జరిగిందని నమ్ముతారు,ఈ ప్రమాదానికి పర్వత ప్రాంతాలలో అధిక ఎత్తులో సంభవించింది మరియు శత్రు అగ్ని ఫలితంగా ఉందని నమ్ముతారు.,7.1418,37.9939
1990,బ్లాగులు కూడా విద్యార్థి రాతను మెరుగుపరచడానికి తోడ్పడగలవు విద్యార్థులు తరచుగా తమ బ్లాగ్ అనుభవాన్ని స్లోపీ గ్రామర్ మరియు స్పెల్లింగ్ తో ప్రారంభిస్తారు అయితే ఆడియెన్స్ యొక్క ఉనికి సాధారణంగా మారుతుంది,"బ్లాగులు విద్యార్థుల రచనను మెరుగుపరచడంలో కూడా సహాయపడతాయి, విద్యార్థులు తరచుగా వారి బ్లాగ్ అనుభవాన్ని అస్పష్టమైన వ్యాకరణం మరియు స్పెల్లింగ్తో ప్రారంభిస్తారు, ప్రేక్షకుల ఉనికి సాధారణంగా దానిని మారుస్తుంది.",6.1925,52.9165
1908,కొన్ని క్రియలు ఆబ్జెక్టుల మధ్య తేడాను గుర్తించడానికి ఇది ఒక ముఖ్యమైన మార్గం,కొన్ని క్రియలు మరియు వస్తువులను వేరుచేయడానికి ఇది ఒక ముఖ్యమైన మార్గం.,31.2394,55.6693
1752,ఫలితంగా 2 చేప జాతులు అంతరించిపోయాయి మరో 2 చేప జాతులు హంప్బ్యాక్ చబ్తో సహా అంతరించిపోతున్నాయి,"ఫలితంగా, రెండు చేపల జాతులు అంతరించిపోయాయి మరియు రెండు ఇతర జాతులు అంతరించిపోయే ప్రమాదం ఉంది, వీటిలో హంప్బ్యాక్ చబ్ కూడా ఉంది.",4.8150,48.7034
2005,కానీ ఇప్పటికీ డైనోసార్ లాగా కనిపించే పక్షుల గురించి చాలా విషయాలు ఉన్నాయి,కానీ ఇప్పటికీ ఒక డైనోసార్ వంటి చూడండి పక్షులు గురించి విషయాలు చాలా ఉన్నాయి.,9.2640,52.2496
1678,ఒలివర్ సాక్స్ తన పేపర్ ది ప్రెసిడెంట్ స్పీచ్ లో మెదడు దెబ్బతినడం వల్ల స్పీచ్ అర్థం చేసుకోలేని వ్యక్తులు ఎంత నిజాయితీగా ఉన్నా కూడా నిజాయితీని ఎలా అంచనా వేయగలుగుతున్నారో సూచించాడు,ఒలివర్ సాక్స్ తన పత్రం ది ప్రెసిడెంట్స్ స్పీచ్ లో మెదడు నష్టం కారణంగా ప్రసంగం అర్థం చేసుకోలేని వ్యక్తులు నిజాయితీని సరిగ్గా అంచనా వేయగలరని సూచించారు.,14.3547,51.5872
1701,"మేకలు ఇరాన్ లోని జాగ్రోస్ పర్వతాలలో సుమారు 10,000 సంవత్సరాల క్రితం మొదటిసారిగా పెంపుడు జంతువులుగా ఉన్నట్లు తెలుస్తోంది",ఇరాన్ లోని జాగ్రోస్ పర్వతాలలో సుమారు పది వేల సంవత్సరాల క్రితం మేకలు మొదట పెంపుడు జంతువులుగా తయారైనట్లు తెలుస్తోంది.,30.8570,70.8907
2001,అక్కడి వాతావరణ పరిస్థితుల కారణంగా వారు పర్యటించే ప్రాంతం ప్రభావితం కావచ్చు తద్వారా వారి ప్రయాణ ప్రణాళికలు కూడా ప్రభావితం అవ్వవచ్చు అని ప్రయాణికులకు సూచిస్తున్నారు,"ప్రయాణికులు తమ ప్రాంతాన్ని ప్రభావితం చేసే తీవ్రమైన వాతావరణ ప్రమాదం గురించి జాగ్రత్తగా ఉండాలని గట్టిగా సలహా ఇస్తారు, ఎందుకంటే అవి ఏవైనా ప్రయాణ ప్రణాళికలను ప్రభావితం చేయగలవు.",2.3287,32.9298
1991,ఈ యూరోపియన్ చరిత్ర కాలంలో ఉన్నతంగా మరియు శక్తివంతంగా మారిన catholic church పరిశీలనలోకి వచ్చింది,"యూరోపియన్ చరిత్రలో ఈ కాలంలో, ధనవంతుడు మరియు శక్తివంతమైన కాథలిక్ చర్చి పరిశీలనలో ఉంది.",4.3686,39.3288
1895,గ్రీకు పరిజ్ఞానం క్షీణించడంతో పాశ్చాత్యులు తమ గ్రీకు తాత్విక శాస్త్రీయ మూలాల నుండి వేరుపడ్డారు,"గ్రీకు భాష యొక్క జ్ఞానం క్షీణించినందున, పశ్చిమ దేశాలు గ్రీకు తత్వశాస్త్రం మరియు శాస్త్రీయ మూలాల నుండి వేరుపడ్డాయి.",10.3436,52.0557
1710,"""గత వారం అదనంగా 34 వేడెక్కిన సంఘటనల గురించి apple తమకు తెలియజేసినట్లు meti ప్రకటించింది దీనిని కంపెనీ ""నాన్-సీరియస్"" గా చెప్తున్నారు.","గత వారం, ఆపిల్ 34 అదనపు ఓవర్హీటింగ్ సంఘటనల గురించి ఆపిల్కు తెలియజేసినట్లు ఎమెటీ ప్రకటించింది, దీనిని కంపెనీ 'అసహ్యకరమైనది' అని పిలిచింది.",7.1683,42.0333
1975,వాటికన్ సిటీ జనాభా సుమారు 800 ఇది ప్రపంచంలో అతి చిన్న స్వతంత్ర దేశం ఇంకా అతి తక్కువ జనాభా కలిగిన దేశం,"వాటికన్ సిటీ జనాభా సుమారు 800 మంది, ఇది ప్రపంచంలోనే అతి చిన్న స్వతంత్ర దేశం మరియు జనాభా",37.9231,63.4033
1864,అర్జెంటీనా థియేటర్ లో అధ్యక్ష పదవికి పోటీ చేయాలని శ్రీమతి కిర్చ్నర్ తన ఉద్దేశాన్ని ప్రకటించారు ఆమె 2005లో సెనేట్ కు తన ప్రచార కార్యక్రమాన్ని ప్రారంభించినప్పుడు బ్యూనస్ ఎయిర్స్ ప్రావిన్స్ ప్రతినిధి బృందంలో సభ్యురాలిగా కలదు,"శ్రీమతి కిర్ష్నర్ అర్జెంటీనా థియేటర్లో అధ్యక్ష పదవికి పోటీ చేయాలనే తన ఉద్దేశాన్ని ప్రకటించారు, అదే ప్రదేశంలో ఆమె బ్యూనస్ ఐరెస్ ప్రావిన్స్ ప్రతినిధి బృందంలో సభ్యురాలిగా సెనేట్ కోసం తన రెండు వేల ఐదు ప్రచారాన్ని ప్రారంభించింది.",16.1551,64.2659
1723,నౌకాశ్రయం 1889లో ఒక అపఖ్యాతిపాలైన నౌకాదళ స్థావరంగా ఉంది జర్మనీ సంయుక్త బ్రిటన్ నుండి ఏడు నౌకలు నౌకాశ్రయాన్ని విడిచిపెట్టడానికి నిరాకరించాయి,"1889 లో జర్మనీ, యుఎస్ మరియు బ్రిటన్ నుండి ఏడు నౌకలు నౌకాశ్రయాన్ని విడిచిపెట్టడానికి నిరాకరించినప్పుడు నౌకాశ్రయం ఒక అపఖ్యాతి పాలైన నావికాదళ ఘర్షణకు వేదికగా ఉంది.",24.1786,65.7192
1794,ఒక నాగరికత అనేది ఒక సమాజం సహజీవనం మరియు పని చేసే గణనీయమైన పెద్ద సమూహం ద్వారా పంచుకోబడే ఏకవచన సంస్కృతి,"ఒక నాగరికత అనేది సహకారంతో నివసిస్తున్న మరియు పనిచేసే గణనీయమైన పెద్ద సమూహంతో పంచుకునే ఒక ప్రత్యేక సంస్కృతి, ఒక సమాజం.",12.5122,56.6033
1950,ఉత్తరానికి సులభంగా చేరుకొనే దినాన రొమాంటిక్ మనోహరమైన పట్టణం సింత్రా పట్టణం ఉంది మరియు లార్డ్ బైరాన్ ద్వారా నమోదు చేయబడిన దాని వైభవాల గురించి ఒక ప్రకాశవంతమైన కథనం తరువాత విదేశీయులకు ఇది ప్రసిద్ధి చెందింది,"ఉత్తరాన మరియు సులభంగా చేరుకోగలిగేది రొమాంటిక్ మరియు మనోహరమైన సింట్రా పట్టణం, లార్డ్ బ్రయాన్ రికార్డ్ చేసిన దాని ప్రకాశవంతమైన ఖాతా తరువాత విదేశీయులకు ప్రసిద్ధి చెందింది.",5.1224,47.0554
1855,సింహ గర్వం తోడేళ్ళు లేదా కుక్కల ప్యాక్ ల వలె సింహాలు కానీ ఇతర పెద్ద పిల్లులు కాదు ప్రవర్తనలో ఆశ్చర్యకరంగా పోలి ఉన్న జంతువులు ఇంకా వాటి వేట కొరకు చాలా ప్రాణాంతకంగా కూడా పనిచేస్తాయి,"సింహపు వేటగాళ్ళు తోడేళ్ళు లేదా కుక్కల సమూహాల మాదిరిగానే వ్యవహరిస్తారు, జంతువుల ఆశ్చర్యకరంగా సింహాలకు సమానంగా ఉంటాయి, కానీ ఇతర పెద్ద పిల్లులు ప్రవర్తనలో లేవు మరియు వారి ఆహారం కోసం చాలా ప్రాణాంతకం.",13.2179,47.4046
1849,మీరు నేషనల్ ట్రెజర్ సినిమా చూసినట్లయితే స్వాతంత్ర్య ప్రకటన వెనుక ఒక నిధి మ్యాప్ రాయబడిందని మీరు భావించవచ్చు,"మీరు నేషనల్ ట్రెజర్ అనే సినిమా చూసారు, స్వాతంత్ర్య ప్రకటన వెనుక భాగంలో ఒక ట్రెజర్ మ్యాప్ వ్రాయబడిందని మీరు అనుకోవచ్చు.",15.2768,61.3690
1893,సుందర్బన్స్ ప్రపంచంలోనే అతిపెద్ద లిటరల్ మాంగ్రోవ్ బెల్ట్ ఇది తీరం నుండి 80 కి.మీ 50 మైళ్ళు బంగ్లాదేశ్ మరియు భారత అంతఃపుర ప్రాంతాలలో విస్తరించి ఉంది,సుందర్బిన్ లు ప్రపంచంలోనే అతిపెద్ద తీరప్రాంత మాంగ్రోవ్ బెల్ట్. ఇవి బంగ్లాదేశ్ మరియు భారతీయ అంతర్భాగంలో 80 కిలోమీటర్ల (50 మైళ్ళు) విస్తరించి ఉన్నాయి.,7.4814,54.1442
1814,హైడ్రోజన్ అయాన్లు అనేవి ఎలక్ట్రాన్లు తీసివేయబడిన ప్రోటాన్లు హైడ్రోజన్ అణువులలో 1 ప్రోటాన్ మరియు 1 ఎలక్ట్రాన్ ఉంటాయి కాబట్టి,"హైడ్రోజన్ అయాన్లు ప్రోటాన్లు, వాటి ఎలక్ట్రాన్లు వాటి నుండి తొలగించబడ్డాయి, ఎందుకంటే హైడ్రోజన్ అణువులు ఒక ప్రోటాన్ మరియు ఒక ఎలక్ట్రాన్ కలిగి ఉంటాయి.",6.2911,55.2082
1893,సుందర్బన్స్ ప్రపంచంలోనే అతిపెద్ద లిటరల్ మాంగ్రోవ్ బెల్ట్ ఇది తీరం నుండి 80 కి.మీ 50 మైళ్ళు బంగ్లాదేశ్ మరియు భారత అంతఃపుర ప్రాంతాలలో విస్తరించి ఉంది,బంగ్లాదేశ్ మరియు భారతీయ అంతర్భాగంలో 80 కిలోమీటర్ల (50 మైళ్ళు) విస్తరించి ఉన్న సుందర్బిన్ లు ప్రపంచంలోనే అతిపెద్ద తీరప్రాంత మాంగ్రోవ్ బెల్ట్.,7.5039,54.4303
1999,1960ల అంతటా బ్రెజిన్స్కీ జాన్ f కెన్నెడీ కి తన సలహాదారుగా మరియు ఆ తరువాత లిండన్ b జాన్సన్ పరిపాలనలో పనిచేశాడు,"1960 ల అంతటా, బ్రెజిన్స్కీ లిండన్ బి. జాన్సన్ పరిపాలనలో జాన్ ఎఫ్. కెన్నెడీకి సలహాదారుగా పనిచేశాడు.",6.4685,54.7271
1722,ఈ ఏడాది ప్రారంభంలో 53 ఏళ్ల కుమో తన గవర్నర్ పదవిని పొంది స్వలింగ వివాహాలను చట్టబద్ధం చేస్తూ గత నెలలో ఒక బిల్లుపై సంతకం చేశారు,"53 ఏళ్ల కుయోమో ఈ ఏడాది ప్రారంభంలో గవర్నర్ పదవిని ప్రారంభించి, గత నెలలో స్వలింగ వివాహాలను చట్టబద్ధం చేసే బిల్లుపై సంతకం చేశారు.",20.4282,71.8063
1778,టెలివిజన్ నివేదికలు మొక్క నుండి తెల్లటి పొగ వస్తున్నట్లు చూపుతాయి,టెలివిజన్ నివేదికలు ప్లాంట్ నుండి తెల్లని పొగ వస్తున్నట్లు చూపిస్తున్నాయి.,14.2588,64.7477
1830,అధికార పార్టీ సౌత్ వెస్ట్ ఆఫ్రికా పీపుల్స్ ఆర్గనైజేషన్ ఎస్డబల్యూఏపిఓ కూడా పార్లమెంటు ఎన్నికలలో మెజారిటీని నిలుపుకుంది,పాలక పార్టీ సౌత్ వెస్ట్ ఆఫ్రికా పీపుల్స్ ఆర్గనైజేషన్ కూడా పార్లమెంటరీ ఎన్నికలలో మెజారిటీని నిలుపుకుంది.,49.7357,75.6880
1841,పైన ఉన్న స్పష్టమైన అందమైన ఆకాశం అలాగే చుట్టుపక్కల ఉన్న అనేక పర్వతాలు తప్ప మరేమీ కనిపించవు గుహ లోపల నుండి బయటి ప్రదేశం చాలా తక్కువగా కనిపిస్తుంది శబ్దాలు చాలా తక్కువగా వినపడతాయి,"పైన స్పష్టమైన అందమైన ఆకాశం మరియు చుట్టుపక్కల అనేక పర్వతాలు తప్ప మరేమీ చూడలేము, ఈ ప్రపంచం యొక్క చాలా తక్కువ గుహ లోపల నుండి చూడవచ్చు లేదా వినవచ్చు.",18.6438,47.6775
1866,ముందుగా  అనేక మంది రైడర్లు హీల్ మరియు  మృదువైన చాలా ఇరుకైన సోల్ తో రైడింగ్ బూట్లు ధరిస్తారు,"మొదటిది, చాలా మంది రైడర్లు రైడింగ్ బూట్లు ధరించి, మడమ మరియు మృదువైన, చాలా ఇరుకైన పాదముద్రతో ఉంటారు.",8.5908,51.7495
